---,Name,StarSystemName,PosX,PosY,SystemType,SpectralType,Luminosity,SubType,SystemStatus,ChargingStation,Orbitals,Habitable,Description,Cluster,ClusterOverlay,ClusterConstellation
180,180,Shensi,53.763999938964844,-92.52400207519531,Normal,F,V,6,Normal,None,Unspecified,H_1Plus,,"(Id="""")",None,None
251,251,Kalidasa,-105.76300048828125,-23.051000595092773,Normal,G,Ia,1,Normal,None,Unspecified,H_1Plus,,"(Id=""MWFactionAsset:RepairSystem"")",None,None
4178,4178,Ilmachna,-3.3510000705718994,-108.44999694824219,Normal,K,V,5,Normal,None,Unspecified,Unspecified,,"(Id="""")",None,None
304,304,Glengarry,-76.78199768066406,76.98400115966797,Normal,K,IV,1,Normal,None,Unspecified,H_1Plus,,"(Id=""MWFactionAsset:AgriculturalBelt"")",None,None
237,237,Cylene,105.97799682617188,25.030000686645508,Normal,F,V,9,Normal,None,Unspecified,H_1Plus,,"(Id="""")",None,None
21,21,Marik,-79.62100219726562,-75.27999877929688,Normal,K,V,0,Normal,None,Unspecified,H_1Plus,,"(Id="""")",None,None
74,74,Piedmont,79.39900207519531,77.75900268554688,Normal,G,IV,6,Normal,None,Unspecified,H_1Plus,,"(Id="""")",None,None
153,153,Tikonov,102.83799743652344,-42.21699905395508,Normal,G,V,8,Normal,None,Unspecified,H_1Plus,,"(Id=""MWFactionAsset:Tikonov"")",None,None
51,51,Mallory's World,111.4020004272461,5.9019999504089355,Normal,G,Ib,2,Normal,None,Unspecified,H_1Plus,,"(Id=""MWFactionAsset:DavionBorderlands"")",None,None
183,183,Mirach,108.8219985961914,-26.926000595092773,Normal,M,V,1,Normal,None,Unspecified,H_1Plus,,"(Id=""MWFactionAsset:DavionBorderlands"")",None,None
645,645,New Aragon,69.53500366210938,-88.19100189208984,Normal,K,V,2,Normal,None,Unspecified,H_1Plus,,"(Id="""")",None,None
4187,4187,Sichuan,35.534000396728516,-108.34200286865234,Normal,G,V,7,Normal,None,Unspecified,Unspecified,,"(Id="""")",None,None
235,235,New Wessex,-12.414999961853027,113.43000030517578,Normal,K,IV,2,Normal,None,Unspecified,H_1Plus,,"(Id="""")",None,None
325,325,Holt,-49.375,-102.9280014038086,Normal,G,V,2,Normal,None,Unspecified,Unspecified,,"(Id=""MWFactionAsset:CareerCluster"")",None,None
67,67,Laiaka,-100.60900115966797,54.237998962402344,Normal,M,V,9,Normal,None,Unspecified,H_1Plus,,"(Id="""")",None,None
234,234,Izar,-59.98099899291992,97.4020004272461,Binary,B,VI,5,Normal,None,Unspecified,H_1Plus,,"(Id="""")",None,None
312,312,Park Place,-29.47100067138672,-110.95800018310547,Normal,F,V,2,Normal,None,Unspecified,Unspecified,,"(Id=""MWFactionAsset:CareerCluster"")",None,None
5,5,Rochelle,-113.79100036621094,-15.8149995803833,Normal,K,V,7,Normal,None,Unspecified,H_1Plus,,"(Id="""")",None,None
64,64,Demeter,91.49700164794922,-69.58899688720703,Normal,M,V,2,Normal,Zenith,Unspecified,H_1Plus,,"(Id=""MWFactionAsset:RepairSystem"")",/Game/Campaign/CampaignArcs/BorderChanges/_common/FactionBorderMeshes/SafezoneTempFolder/SafezoneCollision/Safezone_7_5_Blob.Safezone_7_5_Blob,/Game/Campaign/CampaignArcs/BorderChanges/_common/FactionBorderMeshes/SafezoneTempFolder/Safezone_7_5.Safezone_7
150,150,Suzano,15.762999534606934,-113.99500274658203,Normal,F,V,0,Normal,None,Unspecified,Unspecified,,"(Id="""")",None,None
4196,4196,Jilin,-6.215000152587891,-114.93499755859375,Normal,G,V,9,Normal,None,Unspecified,Unspecified,,"(Id="""")",None,None
4197,4197,St. Gall,-74.86000061035156,-87.65799713134766,Normal,K,V,9,Normal,None,Unspecified,Unspecified,,"(Id="""")",None,None
4198,4198,Okaya,108.91100311279297,38.03900146484375,Normal,G,V,6,Normal,None,Unspecified,Unspecified,,"(Id="""")",None,None
581,581,Algorab,-114.83799743652344,13.767000198364258,Binary,A,VI,1,Normal,None,Unspecified,H_1Plus,,"(Id=""MWFactionAsset:RepairSystem"")",None,None
125,125,Algedi,66.06999969482422,94.93499755859375,Normal,A,IV,7,Normal,None,Unspecified,H_1Plus,,"(Id="""")",None,None
258,258,Mira,103.39299774169922,-52.00400161743164,Normal,G,III,6,Normal,None,Unspecified,H_1Plus,,"(Id="""")",None,None
552,552,Altais,37.22200012207031,109.81099700927734,Normal,F,IV,2,Normal,None,Unspecified,H_1Plus,,"(Id=""MWFactionAsset:RogueSystems"")",None,None
439,439,Gamma Sagittarius (Alnasl),2.8380000591278076,116.01699829101562,Normal,K,III,0,Normal,None,Unspecified,H_1Plus,,"(Id="""")",None,None
299,299,Mesartim (Conway),102.8759994506836,-54.59299850463867,Normal,G,V,6,Normal,None,Unspecified,H_0,,"(Id="""")",None,None
61,61,Rukbat,42.12799835205078,108.78099822998047,Normal,K,IV,9,Normal,None,Unspecified,H_1Plus,,"(Id=""MWFactionAsset:RogueSystems"")",/Game/Campaign/CampaignArcs/Regions/12_3/12_3.12,None
327,327,Baxter,-31.288000106811523,112.65799713134766,Normal,K,II,7,Normal,None,Unspecified,H_1Plus,,"(Id="""")",None,None
4207,4207,Adhafera,-105.27799987792969,-51.22700119018555,Normal,G,V,3,Normal,None,Unspecified,Unspecified,,"(Id="""")",None,None
555,555,Chichibu,90.46700286865234,74.91400146484375,Normal,K,V,6,Normal,None,Unspecified,H_1Plus,,"(Id="""")",None,None
601,601,New Hope,-113.19400024414062,-32.874000549316406,Normal,K,V,1,Normal,None,Unspecified,Unspecified,,"(Id=""MWFactionAsset:RepairSystem"")",None,None
290,290,Almach,100.80400085449219,-61.569000244140625,Normal,K,V,4,Normal,None,Unspecified,H_1Plus,,"(Id=""MWFactionAsset:RepairSystem"")",None,None
182,182,Kurhah,104.16300201416016,56.3650016784668,Normal,F,V,2,Normal,None,Unspecified,Unspecified,,"(Id="""")",None,None
600,600,Alkes,-114.78099822998047,-30.812999725341797,Normal,G,V,1,Normal,None,Unspecified,Unspecified,,"(Id="""")",None,None
476,476,Abadan,-70.31900024414062,-95.9489974975586,Normal,G,V,2,Normal,None,Unspecified,Unspecified,,"(Id=""MWFactionAsset:CareerCluster"")",None,None
602,602,Tania Borealis,-106.75499725341797,-52.51900100708008,Normal,G,V,1,Normal,None,Unspecified,Unspecified,,"(Id="""")",None,None
1141,1141,Zebeneschamali,-77.81099700927734,90.16500091552734,Normal,M,V,2,Normal,None,Unspecified,H_1Plus,,"(Id="""")",None,None
176,176,Algot,85.81600189208984,-82.77100372314453,Normal,G,IV,2,Normal,None,Unspecified,H_1Plus,,"(Id=""MWFactionAsset:RepairSystem"")",None,None
329,329,Hunan,71.20899963378906,-95.9489974975586,Normal,F,VII,9,Normal,None,Unspecified,H_1Plus,,"(Id=""MWFactionAsset:A2M1_Cluster"")",None,None
1145,1145,Cebalrai,-8.288999557495117,119.37899780273438,Normal,K,III,2,Normal,None,Unspecified,H_1Plus,,"(Id="""")",None,None
300,300,Schedar,117.86299896240234,-21.246000289916992,Normal,G,III,2,Normal,None,Unspecified,H_1Plus,,"(Id="""")",None,None
518,518,Gladius,-95.91100311279297,71.80999755859375,Normal,K,IV,3,Normal,None,Unspecified,H_1Plus,,"(Id=""MWFactionAsset:AgriculturalBelt"")",None,None
4221,4221,Grobin,-98.6780014038086,-68.20700073242188,Normal,M,V,7,Normal,None,Unspecified,Unspecified,,"(Id="""")",None,None
247,247,Caselton,115.46700286865234,-32.66600036621094,Normal,K,IV,2,Normal,None,Unspecified,H_1Plus,,"(Id="""")",None,None
15,15,Procyon,-5.043000221252441,-11.064000129699707,Normal,F,V,5,Normal,None,Unspecified,H_1Plus,,"(Id=""MWFactionAsset:RepairSystem"")",None,None
2,2,Tau Ceti (New Earth (2116+)),-12.414999961853027,3.055000066757202,Normal,F,V,0,Normal,None,Unspecified,H_2Plus,,"(Id=""MWFactionAsset:RepairSystem"")",/Game/Campaign/CampaignArcs/BorderChanges/_common/FactionBorderMeshes/SafezoneTempFolder/SafezoneSection2/SafezoneCollision/Safezone7_Collision.Safezone7_Collision,/Game/Campaign/CampaignArcs/BorderChanges/_common/FactionBorderMeshes/SafezoneTempFolder/SafezoneSection2/Safezone7.Safezone7
35,35,Caph (Barnard),12.916999816894531,-0.5640000104904175,Normal,G,V,5,Normal,None,Unspecified,H_1Plus,,"(Id=""MWFactionAsset:RepairSystem"")",None,None
352,352,St. Andre,65.64800262451172,-100.64900207519531,Normal,K,III,7,Normal,None,Unspecified,H_1Plus,,"(Id="""")",None,None
271,271,Tsitsang,51.95000076293945,-108.5780029296875,Normal,G,II,3,Normal,None,Unspecified,H_1Plus,,"(Id="""")",None,None
1697,1697,Second Try,34.369998931884766,-115.80899810791016,Normal,F,V,4,Normal,None,Unspecified,Unspecified,,"(Id="""")",None,None
574,574,Tsukude,20.152999877929688,119.3740005493164,Normal,F,IV,1,Normal,None,Unspecified,H_1Plus,,"(Id=""MWFactionAsset:RogueSystems"")",None,None
146,146,Mara,121.74800109863281,8.743000030517578,Normal,F,V,4,Normal,None,Unspecified,H_1Plus,,"(Id="""")",None,None
279,279,Solaris,-122.31600189208984,-7.025000095367432,Normal,K,V,1,Normal,None,Unspecified,H_1Plus,,"(Id=""MWFactionAsset:Solaris"")",None,None
438,438,Ohrensen,-16.290000915527344,-121.76000213623047,Normal,F,II,7,Normal,Zenith,Unspecified,H_1Plus,,"(Id="""")",None,None
505,505,Ventabren,3.3540000915527344,-123.34600067138672,Normal,G,V,2,Normal,None,Unspecified,Unspecified,,"(Id="""")",None,None
1800,1800,Lapida,112.94499969482422,51.16699981689453,Normal,F,IV,2,Normal,Zenith,Unspecified,H_1Plus,,"(Id="""")",None,None
1781,1781,Shimonita,93.82599639892578,82.41600036621094,Normal,F,V,4,Normal,None,Unspecified,H_1Plus,,"(Id="""")",None,None
4236,4236,Kannon,-11.930000305175781,124.44100189208984,Normal,M,V,7,Normal,None,Unspecified,Unspecified,,"(Id="""")",None,None
6,6,Freedom,-64.2750015258789,107.73899841308594,Normal,M,V,5,Normal,Zenith,Unspecified,H_1Plus,,"(Id="""")",None,None
457,457,Chaffee,-95.3949966430664,82.41600036621094,Normal,F,V,6,Normal,None,Unspecified,Unspecified,,"(Id=""MWFactionAsset:AgriculturalBelt"")",None,None
1509,1509,New Kyoto,-125.72899627685547,11.810999870300293,Normal,G,V,5,Normal,None,Unspecified,H_1Plus,,"(Id="""")",None,None
385,385,Caledonia,-121.0250015258789,37.17900085449219,Normal,K,V,8,Normal,None,Unspecified,Unspecified,,"(Id=""MWFactionAsset:RepairSystem"")",None,None
308,308,Elbar,126.65399932861328,-8.057000160217285,Normal,K,V,3,Normal,None,Unspecified,Unspecified,,"(Id="""")",None,None
1595,1595,Yed Posterior,-44.21200180053711,119.11900329589844,Normal,G,IV,8,Normal,None,Unspecified,H_1Plus,,"(Id="""")",None,None
520,520,Corridan,-38.013999938964844,121.4530029296875,Normal,G,V,4,Normal,None,Unspecified,H_1Plus,,"(Id="""")",None,None
1680,1680,Elnath,18.600000381469727,-127.20899963378906,Normal,K,V,7,Normal,None,Unspecified,Unspecified,,"(Id="""")",None,None
584,584,Ling,-43.95399856567383,-121.06800079345703,Normal,G,V,7,Normal,None,Unspecified,Unspecified,,"(Id="""")",None,None
298,298,Menkar,90.72599792480469,-92.06600189208984,Normal,M,III,2,Normal,None,Unspecified,H_1Plus,,"(Id="""")",None,None
582,582,Angell,-98.23100280761719,-84.05899810791016,Normal,G,V,5,Normal,Zenith,Unspecified,H_2Plus,,"(Id="""")",None,None
4248,4248,Gniezno,-127.55000305175781,-22.01799964904785,Normal,F,V,9,Normal,None,Unspecified,Unspecified,,"(Id="""")",None,None
4249,4249,Tianamon,98.67900085449219,-83.78900146484375,Normal,F,V,7,Normal,None,Unspecified,Unspecified,,"(Id="""")",None,None
223,223,Alexandria,-57.638999938964844,115.99299621582031,Normal,M,V,4,Normal,None,Unspecified,H_1Plus,,"(Id="""")",None,None
1691,1691,Yunnah,27.148000717163086,-127.00299835205078,Normal,K,III,3,Normal,None,Unspecified,Unspecified,,"(Id="""")",None,None
4252,4252,Pavia,-65.72000122070312,-112.0270004272461,Normal,K,V,2,Normal,None,Unspecified,Unspecified,,"(Id="""")",None,None
109,109,Stewart,-119.18399810791016,-51.93600082397461,Normal,G,V,8,Normal,None,Unspecified,H_1Plus,,"(Id=""MWFactionAsset:StewartCommonality"")",None,None
211,211,Sonnia,123.5530014038086,-41.93199920654297,Normal,G,V,6,Normal,None,Unspecified,H_1Plus,,"(Id=""MWFactionAsset:ShippingRoute"")",None,None
1628,1628,Second Chance,-22.76300048828125,-129.78500366210938,Normal,M,V,1,Normal,None,Unspecified,Unspecified,,"(Id="""")",None,None
166,166,Foochow,88.91899871826172,-97.4990005493164,Normal,F,V,4,Normal,None,Unspecified,H_1Plus,,"(Id="""")",None,None
4257,4257,Juniper,9.734999656677246,131.7469940185547,Normal,M,V,0,Normal,None,Unspecified,Unspecified,,"(Id="""")",None,None
1513,1513,Hesperus,-123.60299682617188,46.73400115966797,Normal,F,IV,2,Normal,None,Unspecified,H_0,,"(Id="""")",None,None
928,928,Amity,-128.9550018310547,-30.812999725341797,Normal,M,V,2,Normal,Zenith,Unspecified,H_1Plus,,"(Id="""")",None,None
589,589,Minakuchi,63.84400177001953,116.52999877929688,Normal,G,V,3,Normal,None,Unspecified,Unspecified,,"(Id=""MWFactionAsset:RogueSystems"")",None,None
4261,4261,Sarkel,-89.84200286865234,-97.99299621582031,Normal,K,V,6,Normal,None,Unspecified,Unspecified,,"(Id="""")",None,None
4262,4262,Talisker,29.066999435424805,130.19500732421875,Normal,F,V,5,Normal,None,Unspecified,Unspecified,,"(Id="""")",None,None
346,346,Nekkar,-93.5790023803711,96.37100219726562,Normal,F,V,8,Normal,None,Unspecified,Unspecified,,"(Id="""")",None,None
4264,4264,Shui-pà�,-7.785999774932861,-134.26400756835938,Normal,F,V,7,Normal,None,Unspecified,Unspecified,,"(Id="""")",None,None
1652,1652,Shionoha,-5.703999996185303,134.3769989013672,Normal,F,V,6,Normal,None,Unspecified,Unspecified,,"(Id="""")",None,None
152,152,Palos,50.69499969482422,-124.7229995727539,Normal,K,VI,7,Normal,None,Unspecified,H_1Plus,,"(Id="""")",None,None
639,639,Merak,-119.43900299072266,-62.34199905395508,Normal,G,V,0,Normal,None,Unspecified,Unspecified,,"(Id=""MWFactionAsset:StewartCommonality"")",None,None
238,238,Tannil,122.00399780273438,57.340999603271484,Normal,G,V,8,Normal,None,Unspecified,Unspecified,,"(Id="""")",None,None
124,124,Waddesdon,99.12799835205078,91.39700317382812,Normal,F,V,6,Normal,None,Unspecified,Unspecified,,"(Id="""")",None,None
260,260,Wei,63.84400177001953,-119.18399810791016,Normal,G,IV,3,Normal,Zenith,Unspecified,H_1Plus,,"(Id="""")",None,None
36,36,Chesterton,115.61900329589844,-71.03700256347656,Normal,G,V,9,Normal,None,Unspecified,H_1Plus,,"(Id="""")",None,None
546,546,Phalan,-19.908000946044922,134.3719940185547,Normal,F,V,2,Normal,None,Unspecified,Unspecified,,"(Id="""")",None,None
46,46,Edwards,132.08599853515625,-32.361000061035156,Normal,F,V,5,Normal,None,Unspecified,Unspecified,,"(Id="""")",None,None
560,560,Fellanin,132.08599853515625,32.77899932861328,Normal,F,V,3,Normal,None,Unspecified,Unspecified,,"(Id="""")",None,None
1591,1591,Gomeisa,-49.382999420166016,-127.00900268554688,Normal,G,V,2,Normal,None,Unspecified,Unspecified,,"(Id="""")",None,None
474,474,Lamon,-132.3249969482422,33.29499816894531,Normal,M,V,3,Normal,None,Unspecified,Unspecified,,"(Id="""")",None,None
374,374,Shipka,80.12000274658203,-110.65699768066406,Normal,K,III,9,Normal,None,Unspecified,H_1Plus,,"(Id=""MWFactionAsset:A2M1_Cluster"")",None,None
428,428,Jonathan,100.5469970703125,-93.1050033569336,Normal,F,V,4,Normal,None,Unspecified,H_1Plus,,"(Id="""")",None,None
1685,1685,Corey,21.44300079345703,-136.2270050048828,Normal,M,V,1,Normal,None,Unspecified,H_1Plus,,"(Id="""")",None,None
4280,4280,Kolobrzeg,-130.24099731445312,-45.58100128173828,Normal,G,V,2,Normal,None,Unspecified,Unspecified,,"(Id="""")",None,None
213,213,Yed Prior,-62.04199981689453,124.02400207519531,Normal,F,III,0,Normal,None,Unspecified,H_1Plus,,"(Id="""")",None,None
1607,1607,Eaglesham,-33.3489990234375,134.6320037841797,Normal,M,V,3,Normal,None,Unspecified,Unspecified,,"(Id="""")",None,None
65,65,Eaton,-80.91500091552734,112.65799713134766,Normal,K,V,0,Normal,None,Unspecified,Unspecified,,"(Id=""MWFactionAsset:LyranStrongholds"")",None,None
662,662,Sorunda,-65.14399719238281,-122.85199737548828,Normal,M,V,3,Normal,None,Unspecified,H_1Plus,,"(Id="""")",None,None
1515,1515,Canonbie,-122.01699829101562,67.16300201416016,Normal,M,V,8,Normal,None,Unspecified,Unspecified,,"(Id=""MWFactionAsset:RebeliousLyranTerritory"")",None,None
4286,4286,Achilles,44.858001708984375,-132.11099243164062,Normal,K,V,2,Normal,None,Unspecified,Unspecified,,"(Id="""")",None,None
436,436,Uhuru,-139.06500244140625,-12.458999633789062,Normal,F,V,5,Normal,None,Unspecified,Unspecified,,"(Id=""MWFactionAsset:SteinerMarikBorder"")",None,None
4288,4288,Tedibyhr,124.79000091552734,-63.402000427246094,Normal,K,V,4,Normal,None,Unspecified,Unspecified,,"(Id="""")",None,None
4289,4289,Killbourn,-5.084000110626221,13.109000205993652,Normal,K,V,1,Normal,None,Unspecified,Unspecified,,"(Id="""")",None,None
28,28,New Home,7.229000091552734,-12.71500015258789,Normal,G,IV,4,Normal,None,Unspecified,H_1Plus,,"(Id=""MWFactionAsset:RepairSystem"")",None,None
38,38,Cartago,139.83599853515625,-10.126999855041504,Normal,F,V,3,Normal,None,Unspecified,H_1Plus,,"(Id="""")",None,None
1672,1672,Phact,10.847999572753906,-139.8979949951172,Normal,M,V,5,Normal,None,Unspecified,Unspecified,,"(Id="""")",None,None
4293,4293,Celebes,118.07499694824219,75.8290023803711,Normal,M,V,7,Normal,None,Unspecified,Unspecified,,"(Id="""")",None,None
4294,4294,Wazan,5.940000057220459,-140.69200134277344,Normal,F,V,8,Normal,None,Unspecified,Unspecified,,"(Id="""")",None,None
309,309,David,140.0850067138672,19.233999252319336,Normal,F,IV,8,Normal,None,Unspecified,H_1Plus,,"(Id=""MWFactionAsset:KuritaDavion"")",None,None
547,547,Old Kentucky,2.062999963760376,-141.68499755859375,Normal,G,V,3,Normal,None,Unspecified,H_1Plus,,"(Id="""")",None,None
475,475,Laurieston,-106.55500030517578,93.5270004272461,Normal,M,V,4,Normal,None,Unspecified,Unspecified,,"(Id="""")",None,None
995,995,Rahne,-141.92599487304688,9.284000396728516,Normal,G,V,7,Normal,Zenith,Unspecified,H_1Plus,,"(Id=""MWFactionAsset:SteinerMarikBorder"")",None,None
1496,1496,Fianna,-141.4429931640625,20.628000259399414,Normal,K,V,2,Normal,None,Unspecified,Unspecified,,"(Id="""")",None,None
4300,4300,Waycross,141.12399291992188,-22.791000366210938,Normal,K,V,2,Normal,None,Unspecified,Unspecified,,"(Id="""")",None,None
587,587,Shimosuwa,46.00199890136719,135.40499877929688,Normal,G,V,2,Normal,None,Unspecified,Unspecified,,"(Id=""MWFactionAsset:RogueSystems"")",None,None
4302,4302,New Athens,59.750999450683594,-129.93899536132812,Normal,M,V,9,Normal,None,Unspecified,Unspecified,,"(Id="""")",None,None
1635,1635,Harsefeld,-17.856000900268555,-141.9770050048828,Normal,M,V,0,Normal,None,Unspecified,Unspecified,,"(Id="""")",None,None
508,508,Valexa,113.80500030517578,-86.80699920654297,Normal,G,V,6,Normal,None,Unspecified,Unspecified,,"(Id=""MWFactionAsset:A2M1_Cluster"")",None,None
353,353,Zaurak,72.71900177001953,-123.29199981689453,Normal,G,V,3,Normal,None,Unspecified,H_1Plus,,"(Id=""MWFactionAsset:A2M1_Cluster"")",None,None
4306,4306,Grootfontein,97.35800170898438,105.0250015258789,Normal,K,V,9,Normal,None,Unspecified,Unspecified,,"(Id="""")",None,None
426,426,Ulan Bator,35.922000885009766,-139.40199279785156,Normal,F,V,1,Normal,None,Unspecified,Unspecified,,"(Id="""")",None,None
296,296,Trent,-131.82899475097656,58.112998962402344,Normal,F,V,1,Normal,None,Unspecified,Unspecified,,"(Id=""MWFactionAsset:RebeliousLyranTerritory"")",None,None
103,103,Sadalbari,137.77499389648438,42.85900115966797,Normal,K,VI,0,Normal,None,Unspecified,H_1Plus,,"(Id=""MWFactionAsset:KuritaDavion"")",None,None
259,259,Oceana,-96.4229965209961,-108.08399963378906,Normal,K,V,0,Normal,None,Unspecified,Unspecified,,"(Id="""")",None,None
525,525,New Macao,77.54199981689453,-122.35399627685547,Normal,G,V,1,Normal,None,Unspecified,H_1Plus,,"(Id=""MWFactionAsset:A2M1_Cluster"")",None,None
90,90,Foot Fall,94.60099792480469,-109.86799621582031,Normal,M,III,9,Normal,None,Unspecified,H_1Plus,,"(Id=""MWFactionAsset:A2M1_Cluster"")",/Game/Campaign/CampaignArcs/MetagameObjectives/CampaignClusters/A2M1.A2M1,None
215,215,Accrington,-10.088000297546387,144.96800231933594,Normal,K,V,4,Normal,None,Unspecified,Unspecified,,"(Id=""MWFactionAsset:CareerCluster"")",None,None
543,543,Lancaster (FWL),-115.77400207519531,-88.19100189208984,Normal,F,V,4,Normal,None,Unspecified,Unspecified,,"(Id="""")",None,None
326,326,New Delos,-38.00899887084961,-140.69200134277344,Normal,G,III,8,Normal,None,Unspecified,H_1Plus,,"(Id="""")",None,None
542,542,Helm,-133.61399841308594,-58.20800018310547,Normal,K,IV,4,Normal,None,Unspecified,H_1Plus,,"(Id=""MWFactionAsset:StewartCommonality"")",None,None
4317,4317,Kingtribel,32.59199905395508,142.44400024414062,Normal,G,V,9,Normal,None,Unspecified,Unspecified,,"(Id="""")",None,None
201,201,Aubisson,4.386000156402588,146.51400756835938,Normal,K,V,3,Normal,None,Unspecified,Unspecified,,"(Id=""MWFactionAsset:CareerCluster"")",None,None
579,579,Bedeque,-124.59300231933594,-77.33799743652344,Normal,G,V,4,Normal,None,Unspecified,Unspecified,,"(Id=""MWFactionAsset:StewartCommonality"")",None,None
